Cadastro;Tipo;Cód. Terreno;Bairro - Código;Bairro - Nome;Logradouro - Código;Logradouro - Nome;Quadra;Lote;Número;Cep;Situação Cadastral
58262;Unidade;291927;12682;BAIRRO LIDER;230;ENCANTADO;2;10;44;85.960-019;Ativo
58254;Unidade;291919;12682;BAIRRO LIDER;123;PORTO ALEGRE;2;9;1391;85.960-017;Ativo
58246;Unidade;291900;12682;BAIRRO LIDER;123;PORTO ALEGRE;2;8;1399;85.960-017;Ativo
58238;Unidade;291897;12682;BAIRRO LIDER;123;PORTO ALEGRE;2;7;1413;85.960-017;Ativo
58220;Unidade;291889;12682;BAIRRO LIDER;123;PORTO ALEGRE;2;6;1425;85.960-017;Ativo
58211;Unidade;291870;12682;BAIRRO LIDER;48;MARECHAL DEODORO;2;5;2435;85.960-065;Ativo
58203;Unidade;291862;12682;BAIRRO LIDER;48;MARECHAL DEODORO;2;4;2445;85.960-065;Ativo
58190;Unidade;291854;12682;BAIRRO LIDER;48;MARECHAL DEODORO;2;3;2459;85.960-065;Ativo
58181;Unidade;291846;12682;BAIRRO LIDER;48;MARECHAL DEODORO;2;2;2467;85.960-065;Ativo
58165;Unidade;291811;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;6;2505;85.960-011;Ativo
58157;Terreno;;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;5;S/N;85.960-011;Ativo
58149;Unidade;291803;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;4;436;85.960-011;Ativo
58130;Unidade;291790;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;3;420;85.960-011;Ativo
58122;Unidade;291781;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;2;1370;85.960-011;Ativo
58114;Unidade;291773;12682;BAIRRO LIDER;122;FLORIANOPOLIS;1;1;390;85.960-011;Ativo
58106;Unidade;291765;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;5;1;2486;85.963-222;Ativo
58092;Unidade;291730;12678;BAIRRO ALVORADA;45;DOM PEDRO I;6;20;2444;85.963-224;Ativo
58084;Unidade;291722;12678;BAIRRO ALVORADA;45;DOM PEDRO I;6;19;2428;85.963-224;Ativo
58076;Unidade;291714;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;18;S/N;85.963-244;Ativo
58068;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;17;S/N;85.963-244;Ativo
58050;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;16;1065;85.963-244;Ativo
58041;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;15;S/N;85.963-244;Ativo
58033;Unidade;291706;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;14;1089;85.963-244;Ativo
58025;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;13;S/N;85.963-244;Ativo
58017;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;6;12;S/N;85.963-244;Ativo
57991;Unidade;291692;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;6;10;2425;85.963-222;Ativo
57983;Terreno;;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;6;9;S/N;85.963-222;Ativo
57975;Unidade;291684;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;6;8;S/N;85.963-222;Ativo
57967;Unidade;291676;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;07/A;1300;85.963-246;Ativo
57959;Unidade;291668;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;6;1290;85.963-246;Ativo
57940;Unidade;291650;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;5;1276;85.963-246;Ativo
57932;Unidade;291641;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;03/abr;1268;85.963-246;Ativo
57924;Unidade;291641;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;03/abr;1556;85.963-246;Ativo
57886;Unidade;291633;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;6;2;1240;85.963-246;Ativo
57851;Unidade;291609;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;7;20;2444;85.963-226;Ativo
57843;Terreno;;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;7;19;2430;85.963-226;Ativo
57835;Unidade;291595;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;18;2416;85.963-244;Ativo
57827;Unidade;291587;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;17;933;85.963-244;Ativo
57819;Unidade;291579;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;16;945;85.963-244;Ativo
57800;Unidade;291560;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;15;957;85.963-244;Ativo
57797;Unidade;291552;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;14;969;85.963-244;Ativo
57789;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;13;S/N;85.963-244;Ativo
57770;Unidade;291544;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;7;12;993;85.963-244;Ativo
57762;Unidade;291536;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;11;2399;85.963-224;Ativo
57754;Unidade;291528;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;10;2423;85.963-224;Ativo
57746;Unidade;291528;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;10;2429;85.963-224;Ativo
57738;Unidade;291510;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;9;2445;85.963-224;Ativo
57720;Unidade;291501;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;8;S/N;85.963-224;Ativo
57703;Unidade;291480;12678;BAIRRO ALVORADA;45;DOM PEDRO I;7;7;2499;85.963-224;Ativo
57681;Unidade;291463;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;7;6;1170;85.963-246;Ativo
57673;Unidade;291455;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;7;5;1166;85.963-246;Ativo
57665;Unidade;291447;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;7;4;1144;85.963-246;Ativo
57657;Terreno;;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;7;3;S/N;85.963-246;Ativo
57649;Unidade;291439;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;7;01/fev;2490;85.963-226;Ativo
57630;Unidade;291617;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;7;01/02/A;2478;85.963-226;Ativo
57622;Unidade;291420;12678;BAIRRO ALVORADA;40;MARIPA;8;9;2004;85.963-228;Ativo
57606;Unidade;291412;12678;BAIRRO ALVORADA;40;MARIPA;8;02-B/08;2000;85.963-228;Ativo
57584;Unidade;291390;12678;BAIRRO ALVORADA;40;MARIPA;8;17;1920;85.963-228;Ativo
57576;Unidade;291382;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;8;18/A;811;85.963-244;Ativo
57550;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;8;15;;85.963-244;Ativo
57541;Terreno;;12678;BAIRRO ALVORADA;123;PORTO ALEGRE;8;14;;85.963-244;Ativo
57525;Unidade;291374;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;8;12;S/N;85.963-226;Ativo
57517;Unidade;291374;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;8;12;S/N;85.963-226;Ativo
57509;Unidade;291366;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;8;11;2427;85.963-226;Ativo
57495;Unidade;291358;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;8;10;S/N;85.963-226;Ativo
57487;Unidade;291340;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;8;7;2475;85.963-226;Ativo
57479;Unidade;291331;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;6;1070;85.963-246;Ativo
57460;Unidade;291323;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;5;1048;85.963-246;Ativo
57436;Terreno;;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;4;;85.963-246;Ativo
57401;Terreno;;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;3;;85.963-246;Ativo
57398;Unidade;291315;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;02/A;1010;85.963-246;Ativo
57380;Terreno;;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;8;1;S/N;85.963-246;Ativo
57371;Unidade;291293;12682;BAIRRO LIDER;146;VERDEN;7;28;187;85.960-013;Ativo
57363;Unidade;291285;12682;BAIRRO LIDER;146;VERDEN;7;27;197;85.960-013;Ativo
57355;Unidade;291277;12682;BAIRRO LIDER;146;VERDEN;7;26;211;85.960-013;Ativo
57347;Unidade;291269;12682;BAIRRO LIDER;146;VERDEN;7;25;223;85.960-013;Ativo
57339;Unidade;291250;12682;BAIRRO LIDER;146;VERDEN;7;24;233;85.960-013;Ativo
57320;Unidade;291242;12682;BAIRRO LIDER;146;VERDEN;7;23;243;85.960-013;Ativo
57312;Unidade;291234;12682;BAIRRO LIDER;146;VERDEN;7;22;255;85.960-013;Ativo
57304;Unidade;291226;12682;BAIRRO LIDER;146;VERDEN;7;21;265;85.960-013;Ativo
57290;Unidade;291218;12682;BAIRRO LIDER;146;VERDEN;7;20;277;85.960-013;Ativo
57282;Unidade;291200;12682;BAIRRO LIDER;146;VERDEN;7;19;289;85.960-013;Ativo
57274;Unidade;291196;12682;BAIRRO LIDER;146;VERDEN;7;18;299;85.960-013;Ativo
57266;Unidade;291188;12682;BAIRRO LIDER;146;VERDEN;7;17;309;85.960-013;Ativo
57258;Unidade;291170;12682;BAIRRO LIDER;146;VERDEN;7;16;323;85.960-013;Ativo
57240;Unidade;291161;12682;BAIRRO LIDER;51;IRIO JACOB WELP;7;15;2517;85.960-055;Ativo
57231;Unidade;291153;12682;BAIRRO LIDER;51;IRIO JACOB WELP;7;14/A;2547;85.960-055;Ativo
57223;Unidade;291145;12682;BAIRRO LIDER;145;LEMGO;7;14;2549;85.960-009;Ativo
57215;Unidade;291137;12682;BAIRRO LIDER;145;LEMGO;7;13;S/N;85.960-009;Ativo
57207;Unidade;291129;12682;BAIRRO LIDER;145;LEMGO;7;12;310;85.960-009;Ativo
57193;Unidade;291110;12682;BAIRRO LIDER;145;LEMGO;7;11;300;85.960-009;Ativo
57185;Unidade;291102;12682;BAIRRO LIDER;145;LEMGO;7;10;294;85.960-009;Ativo
57177;Unidade;291099;12682;BAIRRO LIDER;145;LEMGO;7;9;288;85.960-009;Ativo
57169;Terreno;;12682;BAIRRO LIDER;145;LEMGO;7;8;S/N;85.960-009;Ativo
57150;Terreno;;12682;BAIRRO LIDER;145;LEMGO;7;7;S/N;85.960-009;Ativo
57142;Unidade;291080;12682;BAIRRO LIDER;145;LEMGO;7;6;242;85.960-009;Ativo
57134;Unidade;291072;12682;BAIRRO LIDER;145;LEMGO;7;4;222;85.960-009;Ativo
57126;Unidade;291064;12682;BAIRRO LIDER;145;LEMGO;7;3;212;85.960-009;Ativo
57100;Unidade;291307;12682;BAIRRO LIDER;158;CAPITAO;7;1;150;85.960-061;Ativo
57096;Unidade;291048;12682;BAIRRO LIDER;146;VERDEN;6;28;27;85.960-013;Ativo
57088;Unidade;291030;12682;BAIRRO LIDER;146;VERDEN;6;27;39;85.960-013;Ativo
57061;Unidade;291021;12682;BAIRRO LIDER;146;VERDEN;6;25;63;85.960-013;Ativo
57053;Unidade;291013;12682;BAIRRO LIDER;146;VERDEN;6;24;71;85.960-013;Ativo
57045;Unidade;291005;12682;BAIRRO LIDER;146;VERDEN;6;23;85;85.960-013;Ativo
57037;Unidade;290998;12682;BAIRRO LIDER;146;VERDEN;6;22;95;85.960-013;Ativo
57029;Unidade;290980;12682;BAIRRO LIDER;146;VERDEN;6;21;107;85.960-013;Ativo
57010;Unidade;290971;12682;BAIRRO LIDER;146;VERDEN;6;20;115;85.960-013;Ativo
57002;Unidade;290963;12682;BAIRRO LIDER;146;VERDEN;6;19;129;85.960-013;Ativo
56995;Unidade;290955;12682;BAIRRO LIDER;146;VERDEN;6;18;139;85.960-013;Ativo
56987;Unidade;290947;12682;BAIRRO LIDER;146;VERDEN;6;17;149;85.960-013;Ativo
56979;Unidade;290939;12682;BAIRRO LIDER;146;VERDEN;6;16;159;85.960-013;Ativo
56960;Unidade;290920;12682;BAIRRO LIDER;146;VERDEN;6;15;155;85.960-013;Ativo
56944;Unidade;290904;12682;BAIRRO LIDER;145;LEMGO;6;14;155;85.960-009;Ativo
56928;Unidade;290890;12682;BAIRRO LIDER;145;LEMGO;6;12;126;85.960-009;Ativo
56910;Unidade;290882;12682;BAIRRO LIDER;145;LEMGO;6;11;120;85.960-009;Ativo
56901;Unidade;290874;12682;BAIRRO LIDER;145;LEMGO;6;10;108;85.960-009;Ativo
56898;Unidade;290866;12682;BAIRRO LIDER;145;LEMGO;6;9;94;85.960-009;Ativo
56880;Unidade;290858;12682;BAIRRO LIDER;145;LEMGO;6;8;86;85.960-009;Ativo
56871;Unidade;290840;12682;BAIRRO LIDER;145;LEMGO;6;7;76;85.960-009;Ativo
56863;Unidade;290831;12682;BAIRRO LIDER;145;LEMGO;6;6;64;85.960-009;Ativo
56855;Unidade;290823;12682;BAIRRO LIDER;145;LEMGO;6;5;54;85.960-009;Ativo
56847;Unidade;290815;12682;BAIRRO LIDER;145;LEMGO;6;4;40;85.960-009;Ativo
56839;Unidade;290807;12682;BAIRRO LIDER;145;LEMGO;6;3;30;85.960-009;Ativo
56812;Unidade;290793;12682;BAIRRO LIDER;48;MARECHAL DEODORO;6;1;2630;85.960-065;Ativo
56804;Unidade;290785;12682;BAIRRO LIDER;158;CAPITAO;4;01/A;210;85.960-061;Ativo
56790;Unidade;290769;12682;BAIRRO LIDER;145;LEMGO;4;28/A;189;85.960-009;Ativo
56782;Unidade;290750;12682;BAIRRO LIDER;145;LEMGO;4;27;199;85.960-009;Ativo
56774;Unidade;290742;12682;BAIRRO LIDER;145;LEMGO;4;26;211;85.960-009;Ativo
56766;Unidade;290734;12682;BAIRRO LIDER;145;LEMGO;4;25;221;85.960-009;Ativo
56758;Unidade;290726;12682;BAIRRO LIDER;145;LEMGO;4;24;233;85.960-009;Ativo
56740;Unidade;290718;12682;BAIRRO LIDER;145;LEMGO;4;23;245;85.960-009;Ativo
56731;Unidade;290700;12682;BAIRRO LIDER;145;LEMGO;4;22;S/N;85.960-009;Ativo
56723;Unidade;290696;12682;BAIRRO LIDER;145;LEMGO;4;21;263;85.960-009;Ativo
56715;Unidade;290688;12682;BAIRRO LIDER;145;LEMGO;4;20;277;85.960-009;Ativo
56707;Unidade;290670;12682;BAIRRO LIDER;145;LEMGO;4;19;287;85.960-009;Ativo
56693;Unidade;290661;12682;BAIRRO LIDER;145;LEMGO;4;18;299;85.960-009;Ativo
56685;Unidade;290653;12682;BAIRRO LIDER;145;LEMGO;4;17;309;85.960-009;Ativo
56677;Terreno;;12682;BAIRRO LIDER;145;LEMGO;4;16;;85.960-009;Ativo
56669;Unidade;290645;12682;BAIRRO LIDER;145;LEMGO;4;15/A;333;85.960-009;Ativo
56650;Unidade;290610;12682;BAIRRO LIDER;144;GOSLAR;4;14/A;335;85.960-005;Ativo
56642;Terreno;;12682;BAIRRO LIDER;144;GOSLAR;4;13;S/N;85.960-005;Ativo
56634;Unidade;290602;12682;BAIRRO LIDER;144;GOSLAR;4;12;310;85.960-005;Ativo
56626;Unidade;290599;12682;BAIRRO LIDER;144;GOSLAR;4;11;300;85.960-005;Ativo
56618;Unidade;290580;12682;BAIRRO LIDER;144;GOSLAR;4;10;288;85.960-005;Ativo
56600;Unidade;290572;12682;BAIRRO LIDER;144;GOSLAR;4;9;278;85.960-005;Ativo
56596;Unidade;290564;12682;BAIRRO LIDER;144;GOSLAR;4;8;270;85.960-005;Ativo
56588;Unidade;290556;12682;BAIRRO LIDER;144;GOSLAR;4;7;264;85.960-005;Ativo
56570;Unidade;290548;12682;BAIRRO LIDER;144;GOSLAR;4;6;246;85.960-005;Ativo
56561;Unidade;290530;12682;BAIRRO LIDER;144;GOSLAR;4;5;234;85.960-005;Ativo
56553;Unidade;290521;12682;BAIRRO LIDER;144;GOSLAR;4;4;222;85.960-005;Ativo
56545;Unidade;290513;12682;BAIRRO LIDER;144;GOSLAR;4;3;210;85.960-005;Ativo
56537;Unidade;290505;12682;BAIRRO LIDER;144;GOSLAR;4;2;S/N;85.960-005;Ativo
56529;Unidade;290491;12682;BAIRRO LIDER;144;GOSLAR;4;1;S/N;85.960-005;Ativo
56510;Unidade;290475;12682;BAIRRO LIDER;145;LEMGO;5;28;7;85.960-009;Ativo
56502;Unidade;290467;12682;BAIRRO LIDER;145;LEMGO;5;27;19;85.960-009;Ativo
56499;Unidade;290459;12682;BAIRRO LIDER;145;LEMGO;5;26;26;85.960-009;Ativo
56480;Unidade;290440;12682;BAIRRO LIDER;145;LEMGO;5;25;S/N;85.960-009;Ativo
56472;Unidade;290432;12682;BAIRRO LIDER;145;LEMGO;5;24;49;85.960-009;Ativo
56464;Unidade;290424;12682;BAIRRO LIDER;145;LEMGO;5;23;65;85.960-009;Ativo
56456;Unidade;290416;12682;BAIRRO LIDER;145;LEMGO;5;22;75;85.960-009;Ativo
56448;Unidade;290408;12682;BAIRRO LIDER;145;LEMGO;5;21;S/N;85.960-009;Ativo
56430;Unidade;290394;12682;BAIRRO LIDER;145;LEMGO;5;20;117;85.960-009;Ativo
56421;Unidade;290386;12682;BAIRRO LIDER;145;LEMGO;5;18/19;111;85.960-009;Ativo
56405;Unidade;290378;12682;BAIRRO LIDER;145;LEMGO;5;17/18;127;85.960-009;Ativo
56391;Unidade;290360;12682;BAIRRO LIDER;145;LEMGO;5;16;139;85.960-009;Ativo
56383;Unidade;290351;12682;BAIRRO LIDER;145;LEMGO;5;15;185;85.960-009;Ativo
56375;Unidade;290335;12682;BAIRRO LIDER;158;CAPITAO;5;14/A;205;85.960-061;Ativo
56367;Unidade;290327;12682;BAIRRO LIDER;144;GOSLAR;5;14;S/N;85.960-005;Ativo
56359;Unidade;290319;12682;BAIRRO LIDER;144;GOSLAR;5;13;140;85.960-005;Ativo
56340;Unidade;290300;12682;BAIRRO LIDER;144;GOSLAR;5;12;136;85.960-005;Ativo
56332;Unidade;290297;12682;BAIRRO LIDER;144;GOSLAR;5;11;118;85.960-005;Ativo
56324;Unidade;290289;12682;BAIRRO LIDER;144;GOSLAR;5;10;108;85.960-005;Ativo
56316;Unidade;290270;12682;BAIRRO LIDER;144;GOSLAR;5;9;96;85.960-005;Ativo
56308;Unidade;290262;12682;BAIRRO LIDER;144;GOSLAR;5;8;84;85.960-005;Ativo
56294;Unidade;290254;12682;BAIRRO LIDER;144;GOSLAR;5;7;S/N;85.960-005;Ativo
56286;Unidade;290246;12682;BAIRRO LIDER;144;GOSLAR;5;6;64;85.960-005;Ativo
56278;Terreno;;12682;BAIRRO LIDER;144;GOSLAR;5;5;S/N;85.960-005;Ativo
56260;Unidade;290238;12682;BAIRRO LIDER;144;GOSLAR;5;4;42;85.960-005;Ativo
56251;Unidade;290220;12682;BAIRRO LIDER;144;GOSLAR;5;3;30;85.960-005;Ativo
56243;Unidade;290211;12682;BAIRRO LIDER;144;GOSLAR;5;2;18;85.960-005;Ativo
56235;Unidade;290203;12682;BAIRRO LIDER;144;GOSLAR;5;1;2698;85.960-005;Ativo
56227;Unidade;290190;12678;BAIRRO ALVORADA;45;DOM PEDRO I;3;18;2566;85.963-224;Ativo
56219;Unidade;290181;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;1;1227;85.963-246;Ativo
56200;Unidade;290173;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;2;1245;85.963-246;Ativo
56197;Unidade;290165;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;3;1257;85.963-246;Ativo
56189;Unidade;290157;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;4;1269;85.963-246;Ativo
56170;Unidade;290149;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;5;281;85.963-246;Ativo
56162;Unidade;290130;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;3;6;1293;85.963-246;Ativo
56154;Unidade;290122;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;3;8;1315;85.963-222;Ativo
56146;Unidade;290114;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;3;7;2533;85.963-222;Ativo
56138;Unidade;290106;12678;BAIRRO ALVORADA;46;15 DE NOVEMBRO;3;17;2565;85.963-222;Ativo
56120;Unidade;290092;12678;BAIRRO ALVORADA;121;CURITIBA;3;16;1304;85.963-248;Ativo
56111;Unidade;290084;12678;BAIRRO ALVORADA;121;CURITIBA;3;15;1284;85.963-248;Ativo
56103;Unidade;290076;12678;BAIRRO ALVORADA;121;CURITIBA;3;14;1278;85.963-248;Ativo
56090;Unidade;290068;12678;BAIRRO ALVORADA;121;CURITIBA;3;13;1276;85.963-248;Ativo
56081;Unidade;290050;12678;BAIRRO ALVORADA;121;CURITIBA;3;12;1264;85.963-248;Ativo
56073;Unidade;290041;12678;BAIRRO ALVORADA;121;CURITIBA;3;11;1252;85.963-248;Ativo
56065;Unidade;290033;12678;BAIRRO ALVORADA;121;CURITIBA;3;10;1240;85.963-248;Ativo
56030;Unidade;290017;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;2;18;2566;85.963-226;Ativo
56022;Unidade;290009;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;2;1;2554;85.963-226;Ativo
56014;Unidade;289990;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;2;1125;85.963-246;Ativo
56006;Unidade;289981;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;3;1137;85.963-246;Ativo
55999;Unidade;289973;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;4;1149;85.963-246;Ativo
55972;Unidade;289965;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;5;1155;85.963-246;Ativo
55964;Unidade;289957;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;6;1173;85.963-246;Ativo
55956;Unidade;289949;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;2;8;1193;85.963-246;Ativo
55948;Unidade;289930;12678;BAIRRO ALVORADA;45;DOM PEDRO I;2;7;2553;85.963-224;Ativo
55930;Unidade;289922;12678;BAIRRO ALVORADA;45;DOM PEDRO I;2;17;2563;85.963-224;Ativo
55921;Unidade;289914;12678;BAIRRO ALVORADA;121;CURITIBA;2;16;1206;85.963-248;Ativo
55913;Unidade;289906;12678;BAIRRO ALVORADA;121;CURITIBA;2;15;1170;85.963-248;Ativo
55905;Unidade;289892;12678;BAIRRO ALVORADA;121;CURITIBA;2;14;1158;85.963-248;Ativo
55891;Unidade;289884;12678;BAIRRO ALVORADA;121;CURITIBA;2;13;1146;85.963-248;Ativo
55883;Unidade;289876;12678;BAIRRO ALVORADA;121;CURITIBA;2;12;1174;85.963-248;Ativo
55875;Unidade;289868;12678;BAIRRO ALVORADA;121;CURITIBA;2;11;1122;85.963-248;Ativo
55867;Unidade;289850;12678;BAIRRO ALVORADA;121;CURITIBA;2;10;1110;85.963-248;Ativo
55859;Unidade;289841;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;2;9;2590;85.963-226;Ativo
55840;Unidade;289833;12678;BAIRRO ALVORADA;40;MARIPA;1;19;2068;85.963-228;Ativo
55832;Unidade;289825;12678;BAIRRO ALVORADA;40;MARIPA;1;1;2060;85.963-228;Ativo
55816;Unidade;289817;12678;BAIRRO ALVORADA;40;MARIPA;1;9;2050;85.963-228;Ativo
55808;Unidade;289809;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;2;1005;85.963-246;Ativo
55794;Unidade;289795;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;3;S/N;85.963-246;Ativo
55786;Unidade;289795;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;3;1015;85.963-246;Ativo
55778;Unidade;289787;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;4;S/N;85.963-246;Ativo
55760;Unidade;289779;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;5;1039;85.963-246;Ativo
55751;Unidade;289760;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;6;1053;85.963-246;Ativo
55743;Unidade;289752;12678;BAIRRO ALVORADA;122;FLORIANOPOLIS;1;8;1069;85.963-246;Ativo
55735;Unidade;289736;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;1;7;2553;85.963-226;Ativo
55727;Unidade;289728;12678;BAIRRO ALVORADA;44;INDEPENDENCIA;1;18;2563;85.963-226;Ativo
55719;Unidade;289710;12678;BAIRRO ALVORADA;121;CURITIBA;1;17;S/N;85.963-248;Ativo
55700;Unidade;289701;12678;BAIRRO ALVORADA;121;CURITIBA;1;16;1050;85.963-248;Ativo
55697;Unidade;289698;12678;BAIRRO ALVORADA;121;CURITIBA;1;15;1038;85.963-248;Ativo
55689;Unidade;289680;12678;BAIRRO ALVORADA;121;CURITIBA;1;14;1026;85.963-248;Ativo
55670;Unidade;289671;12678;BAIRRO ALVORADA;121;CURITIBA;1;13;1014;85.963-248;Ativo
55662;Terreno;;12678;BAIRRO ALVORADA;121;CURITIBA;1;12;;85.963-248;Ativo
55654;Terreno;;12678;BAIRRO ALVORADA;121;CURITIBA;1;11;;85.963-248;Ativo
55646;Unidade;289663;12678;BAIRRO ALVORADA;40;MARIPA;1;10;2088;85.963-228;Ativo
55638;Unidade;289655;12682;BAIRRO LIDER;144;GOSLAR;3;1;S/N;85.960-005;Ativo
55620;Unidade;289647;12682;BAIRRO LIDER;144;GOSLAR;3;2;199;85.960-005;Ativo
55611;Unidade;289639;12682;BAIRRO LIDER;144;GOSLAR;3;3;211;85.960-005;Ativo
55603;Terreno;;12682;BAIRRO LIDER;144;GOSLAR;3;4;LOTEVAGO;85.960-005;Ativo
55590;Unidade;289620;12682;BAIRRO LIDER;144;GOSLAR;3;5;S/N;85.960-005;Ativo
55581;Unidade;289612;12682;BAIRRO LIDER;144;GOSLAR;3;6;243;85.960-005;Ativo
55573;Unidade;289604;12682;BAIRRO LIDER;144;GOSLAR;3;7;S/N;85.960-005;Ativo
55565;Unidade;289590;12682;BAIRRO LIDER;144;GOSLAR;3;8;267;85.960-005;Ativo
55557;Unidade;289582;12682;BAIRRO LIDER;144;GOSLAR;3;9;277;85.960-005;Ativo
55549;Unidade;289574;12682;BAIRRO LIDER;144;GOSLAR;3;10;107;85.960-005;Ativo
55530;Unidade;289566;12682;BAIRRO LIDER;144;GOSLAR;3;11;297;85.960-005;Ativo
55522;Unidade;289558;12682;BAIRRO LIDER;144;GOSLAR;3;12;307;85.960-005;Ativo
55514;Unidade;289540;12682;BAIRRO LIDER;144;GOSLAR;3;13;309;85.960-005;Ativo
55506;Unidade;289531;12682;BAIRRO LIDER;51;IRIO JACOB WELP;3;14;2635;85.960-055;Ativo
55492;Unidade;289515;12682;BAIRRO LIDER;144;GOSLAR;2;1;2720;85.960-005;Ativo
55484;Unidade;289507;12682;BAIRRO LIDER;144;GOSLAR;2;2;19;85.960-005;Ativo
55468;Unidade;289485;12682;BAIRRO LIDER;144;GOSLAR;2;4;45;85.960-005;Ativo
55450;Unidade;289477;12682;BAIRRO LIDER;144;GOSLAR;2;5;55;85.960-005;Ativo
55441;Unidade;289469;12682;BAIRRO LIDER;144;GOSLAR;2;6;65;85.960-005;Ativo
55433;Unidade;289450;12682;BAIRRO LIDER;144;GOSLAR;2;7;75;85.960-005;Ativo
55425;Unidade;289442;12682;BAIRRO LIDER;144;GOSLAR;2;8;87;85.960-005;Ativo
55417;Unidade;289434;12682;BAIRRO LIDER;144;GOSLAR;2;9;97;85.960-005;Ativo
